manufacture_date,brand,model,origin,type,seats,gearbox,fuel,color,mileage_v2,condition
2016,Kia,Rondo,Việt Nam,Minivan (MPV),7.0,AT,petrol,others,100000,used
2022,Vinfast,Lux SA2.0,Việt Nam,SUV / Cross over,7.0,AT,petrol,black,20000,used
2015,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,black,88000,used
2018,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,98000,used
2023,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,blue,0,new
2019,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,silver,32000,used
2015,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,86000,used
2022,Kia,Sonet,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,19000,used
2018,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,black,52000,used
2020,Mazda,CX 5,Việt Nam,SUV / Cross over,7.0,AT,petrol,grey,45000,used
2015,Mazda,6,Nhật Bản,Sedan,5.0,AT,petrol,black,11000,used
2021,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,gold,70000,used
2010,Kia,Sorento,Nhật Bản,SUV / Cross over,7.0,AT,oil,grey,100000,used
2021,Vinfast,Lux A2.0,Việt Nam,Sedan,4.0,AT,petrol,white,40000,used
2018,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,red,68000,used
2015,Kia,Rondo,Việt Nam,Minivan (MPV),7.0,AT,petrol,black,60000,used
2010,Kia,Morning,Việt Nam,Hatchback,5.0,AT,petrol,blue,161214,used
2002,Mitsubishi,Jolie,Nhật Bản,SUV / Cross over,8.0,MT,petrol,blue,65,used
2021,Hyundai,Elantra,Hàn Quốc,Sedan,5.0,AT,petrol,white,28000,used
2022,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,white,14000,used
2017,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,red,42000,used
2020,Kia,Sorento,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,37999,used
2017,Chevrolet,Spark,Việt Nam,Hatchback,5.0,MT,petrol,red,100000,used
2013,Kia,Morning,Hàn Quốc,Hatchback,5.0,MT,petrol,white,180000,used
2016,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,white,31200,used
2017,Chevrolet,Cruze,Việt Nam,Sedan,5.0,MT,petrol,white,53000,used
2017,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,MT,oil,silver,14000,used
2021,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,white,15555,used
2003,Ford,Mondeo,Việt Nam,Sedan,5.0,AT,petrol,black,150000,used
2022,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,white,30000,used
2020,Honda,Brio,Nước khác,Hatchback,5.0,AT,petrol,orange,12000,used
2018,Toyota,Yaris,Nước khác,Hatchback,5.0,AT,petrol,blue,48000,used
2020,Mitsubishi,Xpander Cross,Nước khác,SUV / Cross over,5.0,AT,petrol,orange,43000,used
2023,Toyota,Corolla Cross,Nước khác,SUV / Cross over,5.0,AT,petrol,white,2500,used
2021,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,petrol,black,41000,used
2017,Ford,Transit,Việt Nam,Kiểu dáng khác,16.0,MT,oil,silver,125000,used
2020,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,blue,40000,used
2020,Toyota,Rush,Ấn Độ,SUV / Cross over,5.0,AT,petrol,white,58000,used
2020,Hyundai,Accent,Hàn Quốc,Sedan,5.0,MT,petrol,white,39,used
2015,Kia,Carens,Nhật Bản,SUV / Cross over,7.0,AT,petrol,blue,86,used
2023,Toyota,Wigo,Thái Lan,Hatchback,5.0,AT,petrol,orange,0,new
2015,Ford,Fiesta,Mỹ,Hatchback,5.0,AT,petrol,white,120000,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,white,30000,used
2017,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,silver,100557,used
2019,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,red,38000,used
2017,Toyota,Yaris,Thái Lan,Hatchback,5.0,AT,petrol,white,41000,used
2016,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,red,60000,used
2021,Vinfast,1083,Việt Nam,Sedan,5.0,AT,petrol,red,43000,used
2001,Mazda,626,Nhật Bản,Sedan,5.0,MT,petrol,black,10000,used
2020,Mitsubishi,Xpander,Việt Nam,Minivan (MPV),7.0,AT,petrol,black,100000,used
2011,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,black,12011,used
2019,Ford,Transit,Việt Nam,Kiểu dáng khác,16.0,MT,oil,black,66000,used
2023,Ford,Ranger,Mỹ,SUV / Cross over,5.0,AT,petrol,white,0,new
2020,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,26888,used
2023,Kia,Sonet,Hàn Quốc,SUV / Cross over,5.0,AMT,petrol,others,0,new
2021,Mitsubishi,Xpander,Việt Nam,Minivan (MPV),7.0,AT,petrol,red,12000,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,brown,50,used
2016,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,silver,98000,used
2016,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,silver,82000,used
2021,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,white,27000,used
2016,Mazda,CX 5,Nhật Bản,SUV / Cross over,5.0,AT,petrol,brown,46000,used
2007,Chevrolet,Captiva,Mỹ,SUV / Cross over,7.0,AT,petrol,black,113000,used
2022,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,blue,23000,used
2020,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,others,19000,used
2017,Honda,Civic,Thái Lan,Sedan,5.0,AT,petrol,white,42000,used
2022,Mercedes Benz,GLC Class,Việt Nam,SUV / Cross over,5.0,AT,petrol,blue,30,used
2010,Honda,CR V,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,12000,used
2018,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,gold,3,used
2013,Kia,Sorento,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,100000,used
2010,Hyundai,Sonata,Hàn Quốc,Sedan,5.0,AT,petrol,silver,113000,used
2013,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,92945,used
2019,Ford,Everest,Mỹ,SUV / Cross over,7.0,AT,oil,black,98000,used
2019,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,silver,90000,used
2018,Hyundai,Grand i10,Việt Nam,Hatchback,5.0,MT,petrol,white,73000,used
1997,Mazda,323,Việt Nam,Sedan,5.0,MT,petrol,white,15000,used
2021,Mitsubishi,Outlander,Việt Nam,SUV / Cross over,7.0,AT,petrol,black,62000,used
2022,Toyota,Corolla Cross,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,24000,used
2022,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,white,20000,used
2013,Ford,Focus,Việt Nam,Hatchback,5.0,AT,petrol,white,89000,used
2008,Mitsubishi,Pajero,Việt Nam,SUV / Cross over,5.0,MT,petrol,green,190000,used
2000,Toyota,Zace,Việt Nam,SUV / Cross over,8.0,MT,petrol,blue,123456,used
2019,Ford,Everest,Nước khác,SUV / Cross over,7.0,AT,oil,red,78,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,white,33000,used
2014,Chevrolet,Spark,Việt Nam,Hatchback,5.0,MT,petrol,white,11000,used
2009,Ford,Escape,Việt Nam,SUV / Cross over,5.0,AT,petrol,grey,12000,used
2018,Honda,Civic,Thái Lan,Sedan,5.0,AT,petrol,red,80000,used
2021,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,50000,used
2018,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,68000,used
2015,Toyota,Land Cruiser Prado,Nhật Bản,SUV / Cross over,7.0,AT,petrol,gold,90000,used
2022,Mercedes Benz,C Class,Việt Nam,Sedan,4.0,AT,petrol,black,15000,used
2019,Vinfast,Lux A2.0,Việt Nam,Sedan,5.0,AT,petrol,red,25000,used
2015,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,white,176000,used
2023,Ford,Ranger,Mỹ,Sedan,5.0,AT,oil,white,0,new
2012,Ford,Escape,Việt Nam,SUV / Cross over,5.0,AT,petrol,gold,82186,used
2011,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,silver,9,used
2002,Mitsubishi,Jolie,Việt Nam,SUV / Cross over,8.0,MT,petrol,blue,123,used
2017,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,10000,used
2007,Toyota,RAV4,Mỹ,SUV / Cross over,7.0,AT,petrol,black,98000,used
2013,Kia,Forte,Việt Nam,Sedan,5.0,AT,petrol,black,12,used
2003,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,7.0,AT,oil,white,175000,used
2011,Hyundai,Tucson,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,grey,80000,used
2020,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,white,44000,used
2022,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,AT,petrol,blue,28485,used
2007,Honda,Accord,Nhật Bản,Sedan,4.0,AT,petrol,white,116000,used
2017,Ford,Transit,Việt Nam,Van,10.0,MT,oil,silver,85000,used
2010,Ford,Ranger,Mỹ,Pick-up (bán tải),5.0,MT,oil,black,123,used
2019,Kia,Cerato,Hàn Quốc,Sedan,5.0,MT,petrol,white,72345,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,red,72900,used
2014,Kia,Rio,Hàn Quốc,Sedan,5.0,AT,petrol,white,98500,used
2019,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,white,28000,used
2015,Chevrolet,Aveo,Việt Nam,Sedan,5.0,AT,petrol,white,70000,used
2019,Mitsubishi,Xpander,Nước khác,Minivan (MPV),5.0,AT,petrol,white,50000,used
2017,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,grey,86000,used
2020,Kia,Soluto,Việt Nam,Sedan,5.0,AT,petrol,red,32000,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,white,12000,used
2019,Chevrolet,Colorado,Thái Lan,Pick-up (bán tải),5.0,AT,oil,grey,75000,used
2021,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,12000,used
2019,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,60000,used
1995,Mazda,323,Nhật Bản,Sedan,4.0,MT,petrol,silver,120000,used
2021,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,41500,used
2021,Kia,Carnival,Việt Nam,Minivan (MPV),7.0,AT,oil,blue,17000,used
2020,Mitsubishi,Xpander Cross,Nước khác,SUV / Cross over,5.0,AT,petrol,orange,45000,used
2020,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,white,50000,used
2007,Hyundai,Grand Starex,Hàn Quốc,Minivan (MPV),5.0,MT,oil,silver,12000,used
2011,Hyundai,Avante,Việt Nam,Sedan,5.0,MT,petrol,white,115000,used
2017,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,gold,120000,used
2020,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,white,46631,used
2015,Kia,Rondo,Hàn Quốc,Minivan (MPV),7.0,AT,oil,white,80,used
2021,Mercedes Benz,GLC,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,10000,used
2014,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,blue,85000,used
2010,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,grey,112560,used
2016,Toyota,Hilux,Thái Lan,Pick-up (bán tải),5.0,AT,oil,grey,130000,used
2014,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,red,76588,used
2016,Chevrolet,Spark,Việt Nam,Hatchback,5.0,MT,petrol,blue,160000,used
2017,Mercedes Benz,GLA Class,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,35000,used
2022,Honda,CR V,Việt Nam,SUV / Cross over,9.0,AT,petrol,red,30,used
2019,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,white,36000,used
2019,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,100000,used
2022,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,orange,14000,used
2018,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,gold,68000,used
2005,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,black,55555,used
2007,Kia,Carens,Hàn Quốc,SUV / Cross over,7.0,MT,oil,gold,150000,used
2007,Chevrolet,Captiva,Mỹ,SUV / Cross over,7.0,MT,petrol,silver,10000,used
2008,Mercedes Benz,GL Class,Mỹ,SUV / Cross over,7.0,AT,oil,blue,14000,used
2008,Ford,Everest,Việt Nam,SUV / Cross over,7.0,AT,oil,black,50000,used
2011,Ford,Fiesta,Thái Lan,Sedan,5.0,AT,petrol,silver,100000,used
2019,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,white,90,used
2017,Kia,Cerato,Việt Nam,Sedan,5.0,MT,petrol,red,58086,used
2016,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,gold,81000,used
2009,Kia,Forte,Hàn Quốc,Sedan,5.0,AT,petrol,silver,65000,used
2009,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,black,156000,used
2010,Ford,Everest,Việt Nam,SUV / Cross over,7.0,AT,petrol,grey,125000,used
2009,Toyota,Venza,Mỹ,SUV / Cross over,5.0,AT,petrol,black,50000,used
2020,Mazda,3,Nhật Bản,Sedan,5.0,AT,petrol,blue,44000,used
2023,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,8000,used
2009,Kia,Carnival,Hàn Quốc,Minivan (MPV),7.0,AT,petrol,gold,100000,used
2015,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,15000,used
2017,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,orange,65000,used
2019,Toyota,Rush,Nước khác,SUV / Cross over,7.0,AT,petrol,red,51000,used
2020,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,MT,oil,grey,45500,used
2017,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,grey,79166,used
2012,Ford,Fiesta,Việt Nam,Sedan,5.0,AT,petrol,silver,130000,used
2022,Mitsubishi,Xpander,Việt Nam,Minivan (MPV),7.0,AT,petrol,white,20000,used
2017,Mercedes Benz,E Class,Đức,Sedan,5.0,AT,petrol,white,40000,used
2022,Kia,Carnival,Việt Nam,Minivan (MPV),7.0,AT,oil,blue,13000,used
2017,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,97000,used
2017,Honda,CR V,Việt Nam,SUV / Cross over,5.0,AT,petrol,silver,80000,used
2017,Honda,Civic,Thái Lan,Sedan,5.0,AT,petrol,white,57000,used
2008,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,gold,11000,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,white,80000,used
2020,Hyundai,Grand i10,Hàn Quốc,Sedan,5.0,AT,petrol,red,70000,used
2016,Chevrolet,Cruze,Việt Nam,Sedan,5.0,MT,petrol,white,100000,used
2012,Kia,Morning,Hàn Quốc,Hatchback,2.0,AT,petrol,white,90000,used
2016,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,orange,86000,used
2008,Ford,Escape,Mỹ,SUV / Cross over,5.0,AT,petrol,silver,150000,used
2014,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,white,68123,used
2019,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,black,70000,used
2021,Mercedes Benz,E Class,Đức,Sedan,5.0,AT,petrol,black,160000,used
2021,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,MT,oil,white,33000,used
2022,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,black,15000,used
2021,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,white,16000,used
2009,Kia,Forte,Hàn Quốc,Sedan,5.0,MT,petrol,silver,150000,used
2022,Hyundai,Tucson,Việt Nam,SUV / Cross over,2.0,AT,petrol,white,12000,used
2010,Kia,Morning,Việt Nam,Hatchback,5.0,AT,petrol,others,80000,used
2020,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,white,53000,used
2011,Kia,Cerato,Hàn Quốc,Sedan,5.0,AT,petrol,black,15000,used
2010,Mercedes Benz,GL Class,Mỹ,SUV / Cross over,7.0,AT,oil,black,82000,used
2004,Mitsubishi,Jolie,Nhật Bản,SUV / Cross over,8.0,MT,petrol,silver,123,used
2017,Chevrolet,Orlando,Việt Nam,Minivan (MPV),7.0,AT,petrol,grey,78000,used
2017,Kia,Cerato,Việt Nam,Sedan,5.0,MT,petrol,white,52000,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,white,80,used
2021,Mazda,CX 8,Việt Nam,SUV / Cross over,7.0,AT,petrol,red,27000,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,black,42000,used
2011,Hyundai,i30,Hàn Quốc,Hatchback,5.0,AT,petrol,silver,112000,used
2019,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,39000,used
2010,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,blue,150000,used
1996,Toyota,Camry,Nhật Bản,Sedan,5.0,AT,petrol,blue,130000,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,white,45000,used
2019,Hyundai,Accent,Nước khác,Sedan,5.0,MT,petrol,red,69000,used
2007,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,black,130000,used
2016,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,white,116530,used
2019,Vinfast,Lux SA2.0,Việt Nam,SUV / Cross over,5.0,AT,petrol,blue,12000,used
2018,Honda,Civic,Thái Lan,Sedan,5.0,AT,petrol,white,80000,used
2016,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,petrol,black,117000,used
2021,Kia,Carnival,Việt Nam,Minivan (MPV),7.0,AT,oil,white,16000,used
2010,Mercedes Benz,E Class,Việt Nam,Sedan,5.0,AT,petrol,black,100000,used
2009,Hyundai,Genesis,Hàn Quốc,Coupe (2 cửa),5.0,AT,petrol,gold,91512,used
2014,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,silver,98000,used
2021,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,silver,27000,used
2018,Kia,Sorento,Việt Nam,SUV / Cross over,7.0,AT,petrol,brown,80000,used
2013,Hyundai,Elantra,Hàn Quốc,Sedan,5.0,MT,petrol,white,95258,used
2020,Hyundai,Grand i10,Hàn Quốc,Sedan,5.0,MT,petrol,white,69000,used
2012,Chevrolet,Captiva,Việt Nam,SUV / Cross over,7.0,AT,petrol,gold,76000,used
2020,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,AT,petrol,white,38000,used
2021,Toyota,Rush,Nước khác,SUV / Cross over,7.0,AT,petrol,white,67000,used
2016,Hyundai,Elantra,Hàn Quốc,Sedan,5.0,AT,petrol,white,95000,used
2022,Mitsubishi,Outlander,Nước khác,SUV / Cross over,7.0,AT,petrol,white,15000,used
2015,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,90000,used
2023,Mitsubishi,Xpander Cross,Nước khác,SUV / Cross over,7.0,AT,petrol,brown,0,new
2021,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,black,20000,used
2023,Ford,Territory,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,0,new
2015,Kia,Carens,Việt Nam,SUV / Cross over,7.0,MT,petrol,blue,52000,used
2011,Kia,Rio,Hàn Quốc,Sedan,4.0,MT,petrol,silver,12000,used
2013,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,gold,84000,used
2018,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,silver,68000,used
2009,Toyota,Innova,Nhật Bản,Minivan (MPV),8.0,MT,petrol,silver,100000,used
2020,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,red,26000,used
2020,Mitsubishi,Xpander,Nhật Bản,Minivan (MPV),7.0,AT,petrol,silver,45000,used
2018,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,others,51000,used
2017,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,gold,98006,used
2017,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,white,93000,used
2019,Toyota,Wigo,Nước khác,Hatchback,5.0,MT,petrol,white,39000,used
2022,Toyota,Corolla Altis,Thái Lan,Sedan,5.0,AT,petrol,black,14000,used
2019,Ford,Tourneo,Việt Nam,Minivan (MPV),7.0,AT,petrol,white,50123,used
2021,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,6300,used
2020,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,white,30000,used
2011,Ford,Fiesta,Mỹ,Hatchback,5.0,AT,petrol,silver,11250,used
2019,Mazda,3,Việt Nam,Hatchback,5.0,AT,petrol,red,35000,used
2006,Honda,Civic,Thái Lan,Sedan,5.0,MT,petrol,black,165,used
2018,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,gold,73000,used
2023,Toyota,Yaris,Thái Lan,SUV / Cross over,5.0,AT,petrol,red,0,new
2022,Toyota,Veloz,Thái Lan,Minivan (MPV),9.0,AT,petrol,red,35000,used
2022,Honda,City,Nhật Bản,Sedan,4.0,AT,petrol,red,10000,used
2020,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,white,13000,used
2016,Kia,Sorento,Việt Nam,SUV / Cross over,7.0,AT,oil,red,120000,used
2013,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,black,150000,used
2018,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,75000,used
2018,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,silver,39000,used
2022,Kia,Sonet,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,2700,used
2018,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,64000,used
2016,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,gold,120,used
2019,Kia,Sedona,Việt Nam,Minivan (MPV),5.0,AT,oil,white,30000,used
2022,Kia,Sportage,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,red,11000,used
2023,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,others,0,new
2018,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,white,40000,used
2012,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,blue,19,used
2015,Mercedes Benz,E Class,Việt Nam,Sedan,5.0,AT,petrol,black,110000,used
2018,Mazda,3,Nhật Bản,Sedan,5.0,AT,petrol,white,53000,used
2020,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,white,25000,used
2019,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,black,39000,used
2020,Kia,Soluto,Việt Nam,Sedan,5.0,AT,petrol,white,49998,used
2022,Kia,K5,Việt Nam,Sedan,5.0,AT,petrol,grey,7000,used
2018,Kia,Cerato,Việt Nam,Sedan,5.0,MT,petrol,white,150000,used
2016,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,white,100000,used
1988,Toyota,Camry,Thái Lan,Sedan,5.0,AT,petrol,grey,98088,used
2015,Kia,K3,Hàn Quốc,Sedan,5.0,MT,petrol,white,200000,used
2015,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,gold,15400,used
1993,Mitsubishi,Pajero,Nhật Bản,SUV / Cross over,7.0,MT,petrol,silver,194648,used
2023,Toyota,Avanza,Việt Nam,Minivan (MPV),7.0,MT,petrol,others,0,new
2008,Honda,Accord,Nhật Bản,Sedan,5.0,AT,petrol,black,86000,used
2018,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AMT,petrol,white,35000,used
2019,Honda,CR V,Thái Lan,SUV / Cross over,7.0,AT,petrol,white,52648,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,black,72000,used
2018,Honda,CR V,Nhật Bản,SUV / Cross over,7.0,AT,petrol,green,50000,used
2020,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,others,39000,used
2014,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,AT,petrol,silver,37000,used
2014,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,silver,82963,used
2009,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,grey,80000,used
2000,Toyota,Zace,Việt Nam,SUV / Cross over,8.0,MT,petrol,white,5800,used
2014,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,silver,158000,used
2017,Honda,City,Nhật Bản,Sedan,5.0,MT,petrol,white,200000,used
2000,Mazda,323,Nhật Bản,Sedan,5.0,MT,petrol,white,12345,used
2019,Toyota,Innova,Nhật Bản,Minivan (MPV),8.0,MT,petrol,others,100000,used
2022,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,silver,10000,used
2016,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,59082,used
2016,Mercedes Benz,CLA Class,Đức,Sedan,5.0,AT,petrol,red,60000,used
2016,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,black,120000,used
2019,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,oil,others,66909,used
2020,Toyota,Vios,Nhật Bản,Sedan,5.0,MT,petrol,white,20000,used
2015,Chevrolet,Aveo,Việt Nam,Sedan,5.0,AT,petrol,white,56000,used
2016,Ford,Fiesta,Việt Nam,Hatchback,5.0,AT,petrol,red,80000,used
2016,Kia,Rio,Hàn Quốc,Sedan,5.0,AT,petrol,silver,78000,used
2020,Kia,Seltos,Việt Nam,SUV / Cross over,5.0,AT,petrol,orange,37000,used
2022,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,black,34000,used
2005,Mitsubishi,Grandis,Nhật Bản,Minivan (MPV),7.0,AT,petrol,red,158000,used
2019,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,white,32000,used
2015,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,brown,90653,used
2019,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,red,38,used
2023,Ford,Transit,Thái Lan,Kiểu dáng khác,16.0,MT,oil,silver,3000,used
2017,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,MT,petrol,white,100000,used
2015,Kia,Sorento,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,61000,used
2013,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,grey,52000,used
2020,Toyota,Camry,Thái Lan,Sedan,5.0,AT,petrol,black,41000,used
2010,Toyota,Fortuner,Nhật Bản,SUV / Cross over,7.0,AT,petrol,silver,105000,used
2008,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,black,175000,used
2004,Toyota,Hiace,Nhật Bản,Van,16.0,AT,petrol,pink,120000,used
